DateTime,electricity_hourly_diff,heating_hourly_diff,is_holiday,day_of_week,hour_of_day,is_working_hour,number_of_people,Temperature,Humidity,Dewpoint,Sun Duration,Precipitation Height,Wind Speed,Wind Direction,indoor_temperature,temperature_difference
2022-03-03 19:00:00,5.330000000074506,26.0,0.0,3.0,19.0,0.0,0.0,6.2,51.0,-3.2,0.0,0.0,4.8,60.0,6.2,0.0
2022-03-03 20:00:00,5.599999999860302,25.0,0.0,3.0,20.0,0.0,0.0,3.7,57.0,-4.1,0.0,0.0,4.4,70.0,3.7,0.0
2022-03-03 21:00:00,5.677499999990687,26.0,0.0,3.0,21.0,0.0,0.0,2.7,62.0,-3.9,0.0,0.0,3.4,80.0,2.7,0.0
2022-03-03 22:00:00,5.647499999962747,25.5,0.0,3.0,22.0,0.0,0.0,4.5,54.0,-4.0,0.0,0.0,1.9,80.0,4.5,0.0
2022-03-03 23:00:00,5.65500000026077,25.5,0.0,3.0,23.0,0.0,0.0,0.4,69.0,-4.6,0.0,0.0,1.0,50.0,0.4,0.0
2022-03-04 00:00:00,5.732499999925494,26.0,0.0,4.0,0.0,0.0,0.0,-0.2,76.0,-3.9,0.0,0.0,1.0,10.0,-0.2,0.0
2022-03-04 01:00:00,5.699999999953434,26.0,0.0,4.0,1.0,0.0,0.0,-2.3,77.0,-5.7,0.0,0.0,1.4,360.0,-2.3,0.0
2022-03-04 02:00:00,5.78249999997206,27.0,0.0,4.0,2.0,0.0,0.0,-2.6,81.0,-5.4,0.0,0.0,1.1,50.0,-2.6,0.0
2022-03-04 03:00:00,5.709999999962747,26.0,0.0,4.0,3.0,0.0,0.0,-3.4,82.0,-6.0,0.0,0.0,1.7,50.0,-3.4,0.0
2022-03-04 04:00:00,5.75,26.5,0.0,4.0,4.0,0.0,0.0,-3.0,85.0,-5.1,0.0,0.0,1.7,80.0,-3.0,0.0
2022-03-04 05:00:00,5.837500000139698,26.75,0.0,4.0,5.0,0.0,0.0,-3.2,89.0,-4.7,0.0,0.0,1.4,50.0,-3.2,0.0
2022-03-04 06:00:00,5.760000000009313,27.0,0.0,4.0,6.0,0.0,0.0,-3.0,86.0,-5.0,0.0,0.0,1.0,40.0,-3.0,0.0
2022-03-04 07:00:00,6.307499999878928,28.0,0.0,4.0,7.0,0.0,0.0,-2.3,81.0,-5.1,16.0,0.0,1.5,50.0,-2.3,0.0
2022-03-04 08:00:00,7.752499999944121,27.25,0.0,4.0,8.0,0.0,0.0,1.1,76.0,-2.7,60.0,0.0,1.3,40.0,1.1,0.0
2022-03-04 09:00:00,9.005000000121072,23.5,0.0,4.0,9.0,1.0,325.25,5.1,53.0,-3.6,60.0,0.0,1.3,120.0,22.0,16.9
2022-03-04 10:00:00,9.117499999934807,22.75,0.0,4.0,10.0,1.0,317.0,6.6,46.0,-4.3,60.0,0.0,4.2,150.0,22.0,15.4
2022-03-04 11:00:00,9.287500000093132,23.75,0.0,4.0,11.0,1.0,328.25,8.8,41.0,-3.8,60.0,0.0,2.3,170.0,22.0,13.2
2022-03-04 12:00:00,9.264999999897556,27.25,0.0,4.0,12.0,1.0,321.25,9.7,38.0,-4.0,60.0,0.0,1.6,140.0,22.0,12.3
2022-03-04 13:00:00,8.682500000111759,25.5,0.0,4.0,13.0,1.0,291.75,10.3,31.0,-5.9,60.0,0.0,1.8,90.0,22.0,11.7
2022-03-04 14:00:00,8.404999999795109,23.75,0.0,4.0,14.0,1.0,341.75,11.0,30.0,-5.7,60.0,0.0,1.6,100.0,22.0,11.0
2022-03-04 15:00:00,7.407500000204891,23.5,0.0,4.0,15.0,1.0,315.75,11.3,31.0,-5.1,60.0,0.0,2.2,20.0,22.0,10.7
2022-03-04 16:00:00,5.762499999953434,21.25,0.0,4.0,16.0,1.0,342.5,10.2,37.0,-3.7,60.0,0.0,3.6,20.0,22.0,11.8
2022-03-04 17:00:00,5.010000000009313,22.75,0.0,4.0,17.0,0.0,0.0,6.9,48.0,-3.3,57.0,0.0,5.5,50.0,6.9,0.0
2022-03-04 18:00:00,4.78000000002794,22.0,0.0,4.0,18.0,0.0,0.0,4.7,54.0,-3.8,0.0,0.0,4.8,60.0,4.7,0.0
2022-03-04 19:00:00,5.09499999997206,22.75,0.0,4.0,19.0,0.0,0.0,4.2,60.0,-2.9,0.0,0.0,4.3,60.0,4.2,0.0
2022-03-04 20:00:00,5.197500000009313,22.5,0.0,4.0,20.0,0.0,0.0,2.6,71.0,-2.1,0.0,0.0,3.9,60.0,2.6,0.0
2022-03-04 21:00:00,5.320000000065193,22.75,0.0,4.0,21.0,0.0,0.0,1.6,75.0,-2.4,0.0,0.0,3.6,60.0,1.6,0.0
2022-03-04 22:00:00,5.279999999795109,23.25,0.0,4.0,22.0,0.0,0.0,1.2,77.0,-2.5,0.0,0.0,2.7,50.0,1.2,0.0
2022-03-04 23:00:00,5.370000000111759,23.5,0.0,4.0,23.0,0.0,0.0,-1.2,85.0,-3.4,0.0,0.0,2.8,60.0,-1.2,0.0
2022-03-05 00:00:00,5.380000000121072,23.25,1.0,5.0,0.0,0.0,0.0,-1.8,87.0,-3.7,0.0,0.0,3.0,70.0,-1.8,0.0
2022-03-05 01:00:00,5.432499999878928,23.5,1.0,5.0,1.0,0.0,0.0,-3.0,91.0,-4.2,0.0,0.0,2.3,70.0,-3.0,0.0
2022-03-05 02:00:00,5.522499999962747,23.5,1.0,5.0,2.0,0.0,0.0,-1.4,81.0,-4.3,0.0,0.0,1.8,100.0,-1.4,0.0
2022-03-05 03:00:00,5.320000000065193,24.0,1.0,5.0,3.0,0.0,0.0,-0.7,75.0,-4.5,0.0,0.0,2.0,140.0,-0.7,0.0
2022-03-05 04:00:00,5.402500000083819,24.0,1.0,5.0,4.0,0.0,0.0,-0.7,76.0,-4.4,0.0,0.0,2.4,140.0,-0.7,0.0
2022-03-05 05:00:00,5.444999999832362,24.25,1.0,5.0,5.0,0.0,0.0,-0.1,75.0,-4.0,0.0,0.0,3.6,140.0,-0.1,0.0
2022-03-05 06:00:00,5.46999999997206,24.5,1.0,5.0,6.0,0.0,0.0,-0.2,74.0,-4.3,0.0,0.0,3.9,140.0,-0.2,0.0
2022-03-05 07:00:00,5.170000000158325,24.75,1.0,5.0,7.0,0.0,0.0,0.2,73.0,-4.0,17.0,0.0,4.2,150.0,0.2,0.0
2022-03-05 08:00:00,4.679999999934807,24.5,1.0,5.0,8.0,0.0,0.0,1.6,68.0,-3.7,60.0,0.0,4.2,150.0,1.6,0.0
2022-03-05 09:00:00,4.59499999997206,23.75,1.0,5.0,9.0,0.0,0.0,3.3,62.0,-3.3,60.0,0.0,4.9,160.0,3.3,0.0
2022-03-05 10:00:00,4.502499999944121,22.25,1.0,5.0,10.0,0.0,0.0,5.4,55.0,-3.0,60.0,0.0,5.0,140.0,5.4,0.0
2022-03-05 11:00:00,4.377499999944121,23.0,1.0,5.0,11.0,0.0,0.0,7.2,47.0,-3.2,60.0,0.0,4.4,150.0,7.2,0.0
2022-03-05 12:00:00,4.3125,24.0,1.0,5.0,12.0,0.0,0.0,8.3,39.0,-4.7,60.0,0.0,4.2,160.0,8.3,0.0
2022-03-05 13:00:00,4.245000000111759,24.0,1.0,5.0,13.0,0.0,0.0,8.6,36.0,-5.6,60.0,0.0,3.8,160.0,8.6,0.0
2022-03-05 14:00:00,4.300000000046566,24.0,1.0,5.0,14.0,0.0,0.0,8.8,34.0,-6.0,60.0,0.0,2.8,140.0,8.8,0.0
2022-03-05 15:00:00,4.46750000002794,23.75,1.0,5.0,15.0,0.0,0.0,9.3,34.0,-5.8,60.0,0.0,2.0,90.0,9.3,0.0
2022-03-05 16:00:00,4.569999999832362,23.5,1.0,5.0,16.0,0.0,0.0,8.8,35.0,-5.9,60.0,0.0,2.3,100.0,8.8,0.0
2022-03-05 17:00:00,4.2625000001862645,23.75,1.0,5.0,17.0,0.0,0.0,6.9,42.0,-5.0,56.0,0.0,2.0,110.0,6.9,0.0
2022-03-05 18:00:00,4.349999999860302,24.0,1.0,5.0,18.0,0.0,0.0,4.7,48.0,-5.3,0.0,0.0,2.1,120.0,4.7,0.0
2022-03-05 19:00:00,4.852500000037253,24.0,1.0,5.0,19.0,0.0,0.0,3.5,52.0,-5.5,0.0,0.0,1.7,130.0,3.5,0.0
2022-03-05 20:00:00,5.222500000149012,24.25,1.0,5.0,20.0,0.0,0.0,2.6,54.0,-5.8,0.0,0.0,2.4,80.0,2.6,0.0
2022-03-05 21:00:00,5.294999999925494,24.25,1.0,5.0,21.0,0.0,0.0,-0.2,66.0,-5.8,0.0,0.0,2.9,80.0,-0.2,0.0
2022-03-05 22:00:00,5.262499999953434,24.5,1.0,5.0,22.0,0.0,0.0,-0.5,75.0,-4.4,0.0,0.0,1.7,80.0,-0.5,0.0
2022-03-05 23:00:00,5.367499999934807,24.0,1.0,5.0,23.0,0.0,0.0,-1.3,77.0,-4.8,0.0,0.0,1.0,20.0,-1.3,0.0
2022-03-06 00:00:00,5.277500000083819,24.75,1.0,6.0,0.0,0.0,0.0,-2.5,83.0,-4.9,0.0,0.0,1.5,40.0,-2.5,0.0
2022-03-06 01:00:00,5.379999999888241,24.25,1.0,6.0,1.0,0.0,0.0,-2.2,85.0,-4.4,0.0,0.0,1.4,10.0,-2.2,0.0
2022-03-06 02:00:00,5.34250000002794,25.0,1.0,6.0,2.0,0.0,0.0,-2.8,87.0,-4.6,0.0,0.0,1.5,30.0,-2.8,0.0
2022-03-06 03:00:00,5.290000000037253,24.25,1.0,6.0,3.0,0.0,0.0,-2.8,85.0,-5.0,0.0,0.0,2.0,70.0,-2.8,0.0
2022-03-06 04:00:00,5.34499999997206,25.0,1.0,6.0,4.0,0.0,0.0,-2.7,88.0,-4.5,0.0,0.0,1.5,60.0,-2.7,0.0
2022-03-06 05:00:00,5.3125,25.25,1.0,6.0,5.0,0.0,0.0,-2.9,85.0,-5.0,0.0,0.0,1.1,40.0,-2.9,0.0
2022-03-06 06:00:00,5.415000000037253,25.0,1.0,6.0,6.0,0.0,0.0,-3.4,89.0,-4.9,0.0,0.0,1.5,10.0,-3.4,0.0
2022-03-06 07:00:00,5.137499999953434,26.0,1.0,6.0,7.0,0.0,0.0,-2.4,87.0,-4.3,0.0,0.0,2.2,360.0,-2.4,0.0
2022-03-06 08:00:00,4.71750000002794,25.25,1.0,6.0,8.0,0.0,0.0,-0.3,76.0,-3.9,32.0,0.0,1.5,10.0,-0.3,0.0
2022-03-06 09:00:00,4.560000000055879,25.75,1.0,6.0,9.0,0.0,0.0,1.6,71.0,-3.2,10.0,0.0,2.5,20.0,1.6,0.0
2022-03-06 10:00:00,4.560000000055879,24.75,1.0,6.0,10.0,0.0,0.0,2.9,62.0,-3.6,15.0,0.0,3.0,20.0,2.9,0.0
2022-03-06 11:00:00,4.602500000037253,24.25,1.0,6.0,11.0,0.0,0.0,5.6,52.0,-3.4,40.0,0.0,3.4,20.0,5.6,0.0
2022-03-06 12:00:00,4.879999999888241,24.5,1.0,6.0,12.0,0.0,0.0,5.8,43.0,-5.9,53.0,0.0,4.3,20.0,5.8,0.0
2022-03-06 13:00:00,4.840000000083819,24.75,1.0,6.0,13.0,0.0,0.0,6.8,41.0,-5.6,49.0,0.0,5.1,30.0,6.8,0.0
2022-03-06 14:00:00,4.414999999804422,24.5,1.0,6.0,14.0,0.0,0.0,6.6,40.0,-6.0,38.0,0.0,6.1,20.0,6.6,0.0
2022-03-06 15:00:00,4.407500000204891,24.75,1.0,6.0,15.0,0.0,0.0,6.1,43.0,-5.6,36.0,0.0,6.3,30.0,6.1,0.0
2022-03-06 16:00:00,4.362499999813736,24.25,1.0,6.0,16.0,0.0,0.0,5.1,46.0,-5.5,29.0,0.0,5.9,30.0,5.1,0.0
2022-03-06 17:00:00,4.439999999944121,24.75,1.0,6.0,17.0,0.0,0.0,4.5,45.0,-6.3,27.0,0.0,5.4,30.0,4.5,0.0
2022-03-06 18:00:00,4.497500000055879,25.25,1.0,6.0,18.0,0.0,0.0,3.4,51.0,-5.7,0.0,0.0,4.6,40.0,3.4,0.0
2022-03-06 19:00:00,5.017500000074506,25.25,1.0,6.0,19.0,0.0,0.0,2.4,55.0,-5.8,0.0,0.0,3.9,50.0,2.4,0.0
2022-03-06 20:00:00,5.357499999925494,25.5,1.0,6.0,20.0,0.0,0.0,1.7,58.0,-5.8,0.0,0.0,2.2,50.0,1.7,0.0
2022-03-06 21:00:00,5.282500000204891,25.5,1.0,6.0,21.0,0.0,0.0,-0.5,70.0,-5.4,0.0,0.0,1.6,40.0,-0.5,0.0
2022-03-06 22:00:00,5.3549999999813735,25.25,1.0,6.0,22.0,0.0,0.0,-1.3,74.0,-5.3,0.0,0.0,1.3,30.0,-1.3,0.0
2022-03-06 23:00:00,5.375,25.75,1.0,6.0,23.0,0.0,0.0,-2.2,78.0,-5.6,0.0,0.0,1.2,60.0,-2.2,0.0
2022-03-07 00:00:00,5.372500000055879,26.0,0.0,0.0,0.0,0.0,0.0,-2.9,84.0,-5.2,0.0,0.0,1.2,360.0,-2.9,0.0
2022-03-07 01:00:00,5.442499999888241,26.0,0.0,0.0,1.0,0.0,0.0,-3.6,85.0,-5.8,0.0,0.0,1.1,40.0,-3.6,0.0
2022-03-07 02:00:00,5.3325000000186265,26.5,0.0,0.0,2.0,0.0,0.0,-3.0,87.0,-4.9,0.0,0.0,0.6,360.0,-3.0,0.0
2022-03-07 03:00:00,5.387499999953434,26.5,0.0,0.0,3.0,0.0,0.0,-2.6,87.0,-4.5,0.0,0.0,0.8,20.0,-2.6,0.0
2022-03-07 04:00:00,5.397499999962747,27.0,0.0,0.0,4.0,0.0,0.0,-1.3,78.0,-4.6,0.0,0.0,2.1,30.0,-1.3,0.0
2022-03-07 05:00:00,5.364999999990687,26.75,0.0,0.0,5.0,0.0,0.0,-0.7,73.0,-4.9,0.0,0.0,2.7,30.0,-0.7,0.0
2022-03-07 06:00:00,5.432500000111759,27.0,0.0,0.0,6.0,0.0,0.0,-1.3,77.0,-4.9,0.0,0.0,2.1,30.0,-1.3,0.0
2022-03-07 07:00:00,6.877499999944121,29.5,0.0,0.0,7.0,0.0,0.0,0.2,65.0,-5.5,24.0,0.0,2.4,50.0,0.2,0.0
2022-03-07 08:00:00,9.149999999906868,31.25,0.0,0.0,8.0,0.0,0.0,1.9,56.0,-6.1,44.0,0.0,2.7,100.0,1.9,0.0
2022-03-07 09:00:00,9.792499999981374,34.75,0.0,0.0,9.0,1.0,335.0,2.8,50.0,-6.7,60.0,0.0,3.9,110.0,22.0,19.2
2022-03-07 10:00:00,10.979999999981374,30.25,0.0,0.0,10.0,1.0,331.25,4.2,49.0,-5.6,60.0,0.0,4.2,90.0,22.0,17.8
2022-03-07 11:00:00,12.632500000065193,30.0,0.0,0.0,11.0,1.0,313.0,5.1,48.0,-5.1,60.0,0.0,4.3,80.0,22.0,16.9
2022-03-07 12:00:00,13.429999999934807,29.0,0.0,0.0,12.0,1.0,337.0,6.2,44.0,-5.1,60.0,0.0,4.5,80.0,22.0,15.8
2022-03-07 13:00:00,13.085000000195578,34.25,0.0,0.0,13.0,1.0,334.75,7.3,39.0,-5.8,60.0,0.0,4.1,80.0,22.0,14.7
2022-03-07 14:00:00,11.3125,33.0,0.0,0.0,14.0,1.0,318.25,7.9,37.0,-5.7,60.0,0.0,4.1,70.0,22.0,14.1
2022-03-07 15:00:00,10.37749999994412,31.0,0.0,0.0,15.0,1.0,276.75,7.8,38.0,-5.6,60.0,0.0,4.1,60.0,22.0,14.2
2022-03-07 16:00:00,9.12749999994412,27.0,0.0,0.0,16.0,1.0,307.5,7.7,40.0,-5.0,60.0,0.0,5.6,50.0,22.0,14.3
2022-03-07 17:00:00,6.9799999999813735,25.25,0.0,0.0,17.0,0.0,0.0,6.1,47.0,-4.3,60.0,0.0,5.8,60.0,6.1,0.0
2022-03-07 18:00:00,5.9524999998975545,26.0,0.0,0.0,18.0,0.0,0.0,4.5,53.0,-4.3,3.0,0.0,5.1,60.0,4.5,0.0
2022-03-07 19:00:00,5.760000000242144,26.75,0.0,0.0,19.0,0.0,0.0,3.5,55.0,-4.7,0.0,0.0,4.7,70.0,3.5,0.0
2022-03-07 20:00:00,5.647499999962747,26.5,0.0,0.0,20.0,0.0,0.0,0.8,64.0,-5.2,0.0,0.0,3.5,80.0,0.8,0.0
2022-03-07 21:00:00,5.665000000037253,26.75,0.0,0.0,21.0,0.0,0.0,-0.7,67.0,-6.1,0.0,0.0,2.7,90.0,-0.7,0.0
2022-03-07 22:00:00,5.674999999813736,27.0,0.0,0.0,22.0,0.0,0.0,1.0,61.0,-5.7,0.0,0.0,2.9,80.0,1.0,0.0
2022-03-07 23:00:00,5.657500000204891,26.75,0.0,0.0,23.0,0.0,0.0,-1.7,67.0,-7.1,0.0,0.0,3.0,70.0,-1.7,0.0
2022-03-08 00:00:00,5.717499999795109,27.0,0.0,1.0,0.0,0.0,0.0,-0.1,63.0,-6.3,0.0,0.0,2.8,80.0,-0.1,0.0
2022-03-08 01:00:00,5.6674999999813735,27.25,0.0,1.0,1.0,0.0,0.0,-0.1,67.0,-5.5,0.0,0.0,1.7,70.0,-0.1,0.0
2022-03-08 02:00:00,5.6100000001024455,27.0,0.0,1.0,2.0,0.0,0.0,-0.2,64.0,-6.2,0.0,0.0,3.0,90.0,-0.2,0.0
2022-03-08 03:00:00,5.722499999916181,27.5,0.0,1.0,3.0,0.0,0.0,0.7,61.0,-5.9,0.0,0.0,3.2,120.0,0.7,0.0
2022-03-08 04:00:00,5.6875,27.0,0.0,1.0,4.0,0.0,0.0,1.1,59.0,-5.9,0.0,0.0,3.4,120.0,1.1,0.0
2022-03-08 05:00:00,5.6450000000186265,18.0,0.0,1.0,5.0,0.0,0.0,0.9,59.0,-6.2,0.0,0.0,3.3,120.0,0.9,0.0
2022-03-08 06:00:00,5.692500000121072,30.25,0.0,1.0,6.0,0.0,0.0,0.1,62.0,-6.4,0.0,0.0,2.7,110.0,0.1,0.0
2022-03-08 07:00:00,6.675000000046566,36.25,0.0,1.0,7.0,0.0,0.0,2.2,54.0,-6.2,25.0,0.0,3.6,130.0,2.2,0.0
2022-03-08 08:00:00,9.93999999994412,31.5,0.0,1.0,8.0,0.0,0.0,4.5,48.0,-5.7,60.0,0.0,4.7,130.0,4.5,0.0
2022-03-08 09:00:00,11.78249999997206,35.75,0.0,1.0,9.0,1.0,321.0,6.2,41.0,-6.0,60.0,0.0,6.7,130.0,22.0,15.8
2022-03-08 10:00:00,12.137499999953434,30.5,0.0,1.0,10.0,1.0,330.5,7.6,37.0,-6.0,60.0,0.0,8.2,140.0,22.0,14.4
2022-03-08 11:00:00,11.612500000046566,28.5,0.0,1.0,11.0,1.0,304.5,8.6,35.0,-6.0,60.0,0.0,8.7,140.0,22.0,13.4
2022-03-08 12:00:00,11.047500000102444,32.5,0.0,1.0,12.0,1.0,309.0,9.1,31.0,-7.0,60.0,0.0,8.1,140.0,22.0,12.9
2022-03-08 13:00:00,10.929999999934807,29.25,0.0,1.0,13.0,1.0,343.5,10.4,30.0,-6.5,60.0,0.0,7.7,140.0,22.0,11.6
2022-03-08 14:00:00,10.667499999981374,30.25,0.0,1.0,14.0,1.0,330.5,10.4,31.0,-6.2,60.0,0.0,7.8,150.0,22.0,11.6
2022-03-08 15:00:00,9.5625,27.5,0.0,1.0,15.0,1.0,315.0,11.1,30.0,-5.8,60.0,0.0,6.5,140.0,22.0,10.9
2022-03-08 16:00:00,7.165000000037253,27.5,0.0,1.0,16.0,1.0,320.0,10.4,30.0,-6.5,60.0,0.0,6.6,140.0,22.0,11.6
2022-03-08 17:00:00,6.40749999997206,26.75,0.0,1.0,17.0,0.0,0.0,9.7,33.0,-5.8,60.0,0.0,6.0,140.0,9.7,0.0
2022-03-08 18:00:00,5.747500000055879,26.5,0.0,1.0,18.0,0.0,0.0,7.2,39.0,-5.9,3.0,0.0,4.4,160.0,7.2,0.0
2022-03-08 19:00:00,5.902499999850988,27.5,0.0,1.0,19.0,0.0,0.0,6.9,39.0,-6.1,0.0,0.0,3.9,150.0,6.9,0.0
2022-03-08 20:00:00,5.942500000121072,27.5,0.0,1.0,20.0,0.0,0.0,5.6,42.0,-6.2,0.0,0.0,3.1,150.0,5.6,0.0
2022-03-08 21:00:00,5.9524999998975545,27.75,0.0,1.0,21.0,0.0,0.0,4.9,43.0,-6.5,0.0,0.0,2.6,150.0,4.9,0.0
2022-03-08 22:00:00,5.964999999850988,27.25,0.0,1.0,22.0,0.0,0.0,3.5,49.0,-6.3,0.0,0.0,2.5,140.0,3.5,0.0
2022-03-08 23:00:00,5.997500000055879,28.5,0.0,1.0,23.0,0.0,0.0,4.9,44.0,-6.4,0.0,0.0,3.1,140.0,4.9,0.0
2022-03-09 00:00:00,5.942500000121072,29.0,0.0,2.0,0.0,0.0,0.0,4.5,45.0,-6.4,0.0,0.0,3.8,160.0,4.5,0.0
2022-03-09 01:00:00,5.949999999953434,28.0,0.0,2.0,1.0,0.0,0.0,3.8,47.0,-6.4,0.0,0.0,3.7,150.0,3.8,0.0
2022-03-09 02:00:00,6.077500000130385,29.5,0.0,2.0,2.0,0.0,0.0,4.0,46.0,-6.7,0.0,0.0,4.1,150.0,4.0,0.0
2022-03-09 03:00:00,6.067499999888241,28.75,0.0,2.0,3.0,0.0,0.0,3.1,48.0,-6.8,0.0,0.0,4.3,160.0,3.1,0.0
2022-03-09 04:00:00,6.024999999906868,28.75,0.0,2.0,4.0,0.0,0.0,3.0,48.0,-7.0,0.0,0.0,4.3,150.0,3.0,0.0
2022-03-09 05:00:00,6.022500000195578,29.5,0.0,2.0,5.0,0.0,0.0,3.1,47.0,-7.1,0.0,0.0,4.4,150.0,3.1,0.0
2022-03-09 06:00:00,5.9375,29.0,0.0,2.0,6.0,0.0,0.0,3.4,46.0,-7.2,0.0,0.0,4.3,140.0,3.4,0.0
2022-03-09 07:00:00,6.724999999860302,31.0,0.0,2.0,7.0,0.0,0.0,3.6,46.0,-6.8,28.0,0.0,5.3,150.0,3.6,0.0
2022-03-09 08:00:00,9.242500000167638,33.0,0.0,2.0,8.0,0.0,0.0,5.3,42.0,-6.4,60.0,0.0,5.6,150.0,5.3,0.0
2022-03-09 09:00:00,9.262499999953434,27.5,0.0,2.0,9.0,1.0,292.25,7.4,37.0,-6.1,60.0,0.0,5.8,150.0,22.0,14.6
2022-03-09 10:00:00,9.445000000065193,24.25,0.0,2.0,10.0,1.0,315.75,8.8,35.0,-5.8,60.0,0.0,6.4,160.0,22.0,13.2
2022-03-09 11:00:00,9.699999999720603,27.5,0.0,2.0,11.0,1.0,302.5,10.5,31.0,-5.7,60.0,0.0,5.5,160.0,22.0,11.5
2022-03-09 12:00:00,10.052500000223516,29.75,0.0,2.0,12.0,1.0,332.75,11.6,28.0,-6.1,60.0,0.0,5.4,170.0,22.0,10.4
2022-03-09 13:00:00,11.859999999869617,30.5,0.0,2.0,13.0,1.0,319.5,12.6,28.0,-5.3,60.0,0.0,5.2,160.0,22.0,9.4
2022-03-09 14:00:00,10.354999999981374,29.25,0.0,2.0,14.0,1.0,350.75,13.1,24.0,-7.3,60.0,0.0,4.5,150.0,22.0,8.9
2022-03-09 15:00:00,9.895000000018626,26.25,0.0,2.0,15.0,1.0,343.0,13.7,24.0,-6.3,60.0,0.0,3.7,160.0,22.0,8.3
2022-03-09 16:00:00,8.070000000065193,25.0,0.0,2.0,16.0,1.0,309.5,13.0,24.0,-7.2,60.0,0.0,3.4,150.0,22.0,9.0
2022-03-09 17:00:00,6.412500000093132,26.5,0.0,2.0,17.0,0.0,0.0,10.7,32.0,-5.5,60.0,0.0,3.7,130.0,10.7,0.0
2022-03-09 18:00:00,5.010000000009313,23.5,0.0,2.0,18.0,0.0,0.0,8.5,36.0,-5.6,4.0,0.0,3.0,110.0,8.5,0.0
2022-03-09 19:00:00,5.252499999944121,23.25,0.0,2.0,19.0,0.0,0.0,5.7,44.0,-5.6,0.0,0.0,2.7,120.0,5.7,0.0
2022-03-09 20:00:00,5.40500000002794,23.5,0.0,2.0,20.0,0.0,0.0,9.2,35.0,-5.5,0.0,0.0,2.9,120.0,9.2,0.0
2022-03-09 21:00:00,5.152499999850988,23.5,0.0,2.0,21.0,0.0,0.0,8.1,37.0,-5.7,0.0,0.0,4.6,150.0,8.1,0.0
2022-03-09 22:00:00,5.107500000158325,23.5,0.0,2.0,22.0,0.0,0.0,7.3,38.0,-5.9,0.0,0.0,4.5,150.0,7.3,0.0
2022-03-09 23:00:00,5.017500000074506,23.75,0.0,2.0,23.0,0.0,0.0,6.4,40.0,-6.1,0.0,0.0,4.4,150.0,6.4,0.0
2022-03-10 00:00:00,5.022499999962747,23.75,0.0,3.0,0.0,0.0,0.0,6.0,39.0,-6.9,0.0,0.0,4.8,140.0,6.0,0.0
2022-03-10 01:00:00,5.099999999860302,23.75,0.0,3.0,1.0,0.0,0.0,4.2,45.0,-6.8,0.0,0.0,3.6,150.0,4.2,0.0
2022-03-10 02:00:00,5.135000000009313,23.75,0.0,3.0,2.0,0.0,0.0,3.2,50.0,-6.3,0.0,0.0,3.0,140.0,3.2,0.0
2022-03-10 03:00:00,5.109999999869615,23.75,0.0,3.0,3.0,0.0,0.0,5.0,46.0,-5.6,0.0,0.0,3.8,150.0,5.0,0.0
2022-03-10 04:00:00,5.105000000214204,24.0,0.0,3.0,4.0,0.0,0.0,3.4,52.0,-5.5,0.0,0.0,4.1,150.0,3.4,0.0
2022-03-10 05:00:00,5.147499999962747,24.25,0.0,3.0,5.0,0.0,0.0,1.3,58.0,-5.9,0.0,0.0,2.2,140.0,1.3,0.0
2022-03-10 06:00:00,5.1875,24.25,0.0,3.0,6.0,0.0,0.0,3.5,52.0,-5.5,0.0,0.0,3.6,150.0,3.5,0.0
2022-03-10 07:00:00,6.6674999999813735,28.25,0.0,3.0,7.0,0.0,0.0,4.3,50.0,-5.2,29.0,0.0,4.5,150.0,4.3,0.0
2022-03-10 08:00:00,7.78249999997206,31.0,0.0,3.0,8.0,0.0,0.0,7.0,42.0,-5.0,60.0,0.0,4.5,150.0,7.0,0.0
2022-03-10 09:00:00,8.37749999994412,28.5,0.0,3.0,9.0,1.0,324.0,9.2,39.0,-4.2,60.0,0.0,5.2,150.0,22.0,12.8
2022-03-10 10:00:00,8.330000000074506,28.0,0.0,3.0,10.0,1.0,287.25,11.6,34.0,-3.9,60.0,0.0,5.7,150.0,22.0,10.4
2022-03-10 11:00:00,8.777500000083819,28.0,0.0,3.0,11.0,1.0,350.5,13.6,30.0,-3.8,60.0,0.0,5.7,140.0,22.0,8.4
2022-03-10 12:00:00,8.332500000018626,28.25,0.0,3.0,12.0,1.0,342.5,14.9,27.0,-3.8,60.0,0.0,5.5,150.0,22.0,7.1
2022-03-10 13:00:00,8.56499999971129,28.75,0.0,3.0,13.0,1.0,343.75,15.6,25.0,-4.3,60.0,0.0,5.9,160.0,22.0,6.4
2022-03-10 14:00:00,9.505000000121072,29.0,0.0,3.0,14.0,1.0,314.5,15.9,24.0,-4.8,60.0,0.0,6.5,170.0,22.0,6.1
2022-03-10 15:00:00,8.142500000074506,27.25,0.0,3.0,15.0,1.0,338.75,15.9,24.0,-4.9,60.0,0.0,6.5,150.0,22.0,6.1
2022-03-10 16:00:00,5.962499999906868,26.25,0.0,3.0,16.0,1.0,333.25,15.3,25.0,-4.6,60.0,0.0,6.2,150.0,22.0,6.699999999999999
2022-03-10 17:00:00,5.105000000214204,25.25,0.0,3.0,17.0,0.0,0.0,14.3,27.0,-4.2,60.0,0.0,5.9,130.0,14.3,0.0
2022-03-10 18:00:00,4.872499999823049,26.0,0.0,3.0,18.0,0.0,0.0,11.4,32.0,-4.6,6.0,0.0,4.6,120.0,11.4,0.0
